route_id,school_id,school_name,bus_id,driver_id,date,year,month,day,day_of_week,is_weekend,season,hour,minute,is_peak_hour,num_stops,total_distance_km,total_students,students_per_stop,avg_distance_per_stop,route_zone,route_complexity_score,road_type,road_quality_score,traffic_conditions,weather,temperature_celsius,driver_experience_years,driver_age,bus_age_years,bus_capacity,bus_maintenance_score,occupancy_rate,school_lat,school_lon,avg_stop_lat,avg_stop_lon,total_time_minutes,avg_speed_kmh,time_per_stop_minutes,time_per_km_minutes
ROUTE_00088,SCH_003,Private School C,BUS_009,DRV_047,2024-04-10,2024,4,10,2,0,spring,6,1,1,8,111.572,50,6.25,13.947,Zone_D,100.0,local_road,4.07,moderate,cloudy,25.0,7,51,5,50,2.41,1.0,3.2,101.65,3.2099,101.7395,585.41,11.44,73.18,5.25
ROUTE_00089,SCH_003,Private School C,BUS_019,DRV_045,2024-08-26,2024,8,26,0,0,summer,6,17,1,18,323.847,50,2.78,17.992,Zone_E,100.0,local_road,4.39,heavy,clear,35.3,2,54,5,50,3.44,1.0,3.2,101.65,3.1796,101.6852,2161.84,8.99,120.1,6.68
ROUTE_00090,SCH_001,International School A,BUS_015,DRV_002,2024-11-08,2024,11,8,4,0,monsoon,7,14,1,13,173.774,50,3.85,13.367,Zone_A,100.0,residential,2.63,heavy,clear,30.4,4,25,8,50,2.28,1.0,3.15,101.68,3.1651,101.6922,1586.97,6.57,122.07,9.13
ROUTE_00091,SCH_003,Private School C,BUS_029,DRV_031,2024-10-21,2024,10,21,0,0,monsoon,5,25,0,16,208.52,50,3.12,13.032,Zone_B,100.0,local_road,3.03,free_flow,light_rain,29.3,11,40,8,50,2.09,1.0,3.2,101.65,3.1603,101.69,723.6,17.29,45.22,3.47
ROUTE_00092,SCH_003,Private School C,BUS_004,DRV_008,2024-05-31,2024,5,31,4,0,spring,7,46,1,18,235.453,50,2.78,13.081,Zone_C,100.0,local_road,2.55,light,cloudy,32.7,23,42,14,50,2.58,1.0,3.2,101.65,3.196,101.6791,1046.99,13.49,58.17,4.45
ROUTE_00093,SCH_001,International School A,BUS_016,DRV_023,2024-06-09,2024,6,9,6,1,summer,6,0,1,9,112.739,50,5.56,12.527,Zone_D,100.0,local_road,3.3,moderate,clear,37.3,13,34,5,50,4.57,1.0,3.15,101.68,3.131,101.6902,471.61,14.34,52.4,4.18
ROUTE_00094,SCH_003,Private School C,BUS_006,DRV_042,2024-09-04,2024,9,4,2,0,monsoon,6,6,1,16,183.444,50,3.12,11.465,Zone_E,100.0,local_road,3.71,moderate,cloudy,32.4,16,35,0,50,2.07,1.0,3.2,101.65,3.1791,101.7016,868.16,12.68,54.26,4.73
ROUTE_00095,SCH_003,Private School C,BUS_017,DRV_048,2024-02-14,2024,2,14,2,0,winter,7,0,1,12,160.74,50,4.17,13.395,Zone_A,100.0,residential,4.54,light,clear,22.3,7,56,3,50,2.11,1.0,3.2,101.65,3.1532,101.7393,758.28,12.72,63.19,4.72
ROUTE_00096,SCH_001,International School A,BUS_013,DRV_041,2024-12-01,2024,12,1,6,1,winter,7,46,1,10,135.172,50,5.0,13.517,Zone_B,100.0,main_road,2.89,heavy,clear,23.1,12,28,3,50,2.0,1.0,3.15,101.68,3.2142,101.6934,551.42,14.71,55.14,4.08
ROUTE_00097,SCH_001,International School A,BUS_006,DRV_029,2024-11-16,2024,11,16,5,1,monsoon,6,33,1,15,215.324,50,3.33,14.355,Zone_C,100.0,local_road,2.94,free_flow,cloudy,29.2,12,35,2,50,4.0,1.0,3.15,101.68,3.16,101.7329,709.99,18.2,47.33,3.3
ROUTE_00098,SCH_002,National School B,BUS_013,DRV_050,2024-06-07,2024,6,7,4,0,summer,7,23,1,5,68.984,29,5.8,13.797,Zone_D,100.0,main_road,3.11,moderate,heavy_rain,35.2,8,33,7,50,2.1,0.58,3.12,101.7,3.1651,101.6903,347.18,11.92,69.44,5.03
ROUTE_00099,SCH_002,National School B,BUS_017,DRV_025,2024-04-28,2024,4,28,6,1,spring,6,23,1,6,82.118,44,7.33,13.686,Zone_E,100.0,local_road,3.63,heavy,clear,28.1,17,32,8,50,2.75,0.88,3.12,101.7,3.1487,101.7227,460.72,10.69,76.79,5.61
ROUTE_00100,SCH_002,National School B,BUS_021,DRV_001,2024-07-12,2024,7,12,4,0,summer,5,17,0,10,119.13,50,5.0,11.913,Zone_A,100.0,highway,2.76,free_flow,fog,34.7,1,63,12,50,2.02,1.0,3.12,101.7,3.1766,101.7022,230.27,31.04,23.03,1.93
ROUTE_00101,SCH_003,Private School C,BUS_024,DRV_008,2024-06-30,2024,6,30,6,1,summer,6,22,1,11,164.176,50,4.55,14.925,Zone_B,100.0,main_road,4.44,moderate,cloudy,28.5,15,58,0,50,3.07,1.0,3.2,101.65,3.1718,101.7136,455.88,21.61,41.44,2.78
ROUTE_00102,SCH_003,Private School C,BUS_005,DRV_026,2024-12-01,2024,12,1,6,1,winter,7,25,1,18,240.339,50,2.78,13.352,Zone_C,100.0,local_road,3.54,moderate,clear,29.9,22,35,8,50,4.36,1.0,3.2,101.65,3.1776,101.6804,1145.21,12.59,63.62,4.76
ROUTE_00103,SCH_003,Private School C,BUS_021,DRV_029,2024-03-27,2024,3,27,2,0,spring,6,2,1,7,109.616,50,7.14,15.659,Zone_D,100.0,highway,3.84,heavy,clear,30.5,24,63,8,50,3.7,1.0,3.2,101.65,3.1796,101.6731,324.6,20.26,46.37,2.96
ROUTE_00104,SCH_001,International School A,BUS_027,DRV_037,2024-11-15,2024,11,15,4,0,monsoon,7,31,1,16,179.631,50,3.12,11.227,Zone_E,100.0,local_road,3.59,moderate,clear,30.3,24,47,7,50,4.69,1.0,3.15,101.68,3.1647,101.6875,843.04,12.78,52.69,4.69
ROUTE_00105,SCH_003,Private School C,BUS_021,DRV_003,2024-02-14,2024,2,14,2,0,winter,6,30,1,8,119.255,50,6.25,14.907,Zone_A,100.0,main_road,4.95,moderate,clear,26.0,15,34,4,50,2.59,1.0,3.2,101.65,3.1437,101.69,361.13,19.81,45.14,3.03
ROUTE_00106,SCH_002,National School B,BUS_004,DRV_015,2024-11-07,2024,11,7,3,0,monsoon,7,25,1,12,164.832,50,4.17,13.736,Zone_B,100.0,local_road,4.95,congested,clear,25.6,21,27,13,50,2.54,1.0,3.12,101.7,3.2022,101.7094,1424.46,6.94,118.7,8.64
ROUTE_00107,SCH_001,International School A,BUS_001,DRV_049,2024-10-01,2024,10,1,1,0,monsoon,7,21,1,19,245.798,50,2.63,12.937,Zone_C,100.0,main_road,4.92,light,light_rain,27.2,20,62,6,50,3.51,1.0,3.15,101.68,3.1672,101.7025,862.94,17.09,45.42,3.51
ROUTE_00108,SCH_001,International School A,BUS_004,DRV_032,2024-01-14,2024,1,14,6,1,winter,7,25,1,15,212.267,50,3.33,14.151,Zone_D,100.0,main_road,4.2,moderate,clear,26.3,17,40,1,50,4.0,1.0,3.15,101.68,3.1787,101.7007,612.89,20.78,40.86,2.89
ROUTE_00109,SCH_001,International School A,BUS_014,DRV_019,2024-11-03,2024,11,3,6,1,monsoon,5,14,0,13,197.266,50,3.85,15.174,Zone_E,100.0,residential,3.93,free_flow,heavy_rain,24.3,18,30,2,50,4.34,1.0,3.15,101.68,3.1769,101.7198,807.29,14.66,62.1,4.09
ROUTE_00110,SCH_002,National School B,BUS_021,DRV_010,2024-11-24,2024,11,24,6,1,monsoon,7,36,1,6,88.683,50,8.33,14.781,Zone_A,100.0,local_road,3.5,light,heavy_rain,24.8,20,49,13,50,3.8,1.0,3.12,101.7,3.1676,101.6727,467.53,11.38,77.92,5.27
ROUTE_00111,SCH_002,National School B,BUS_011,DRV_048,2024-09-19,2024,9,19,3,0,monsoon,6,19,1,10,165.625,50,5.0,16.563,Zone_B,100.0,local_road,3.98,congested,cloudy,27.5,23,51,6,50,2.75,1.0,3.12,101.7,3.1892,101.6674,1458.29,6.81,145.83,8.8
ROUTE_00112,SCH_002,National School B,BUS_019,DRV_031,2024-11-24,2024,11,24,6,1,monsoon,7,7,1,9,114.279,50,5.56,12.698,Zone_C,100.0,highway,3.19,light,clear,25.7,18,25,9,50,3.39,1.0,3.12,101.7,3.1559,101.7331,201.26,34.07,22.36,1.76
ROUTE_00113,SCH_001,International School A,BUS_019,DRV_034,2024-05-24,2024,5,24,4,0,spring,6,41,1,10,136.034,50,5.0,13.603,Zone_D,100.0,main_road,4.0,light,clear,26.5,4,51,10,50,4.26,1.0,3.15,101.68,3.1664,101.6848,397.01,20.56,39.7,2.92
ROUTE_00114,SCH_001,International School A,BUS_029,DRV_045,2024-09-17,2024,9,17,1,0,monsoon,5,58,0,16,167.695,50,3.12,10.481,Zone_E,100.0,highway,4.88,light,heavy_rain,32.8,15,25,5,50,3.01,1.0,3.15,101.68,3.1598,101.6796,356.45,28.23,22.28,2.13
ROUTE_00115,SCH_003,Private School C,BUS_015,DRV_009,2024-03-11,2024,3,11,0,0,spring,7,25,1,18,168.525,50,2.78,9.363,Zone_A,100.0,highway,2.82,heavy,heavy_rain,31.0,12,50,12,50,3.56,1.0,3.2,101.65,3.1647,101.686,713.45,14.17,39.64,4.23
ROUTE_00116,SCH_003,Private School C,BUS_002,DRV_022,2024-10-12,2024,10,12,5,1,monsoon,6,38,1,11,150.717,50,4.55,13.702,Zone_B,100.0,main_road,3.83,heavy,heavy_rain,24.4,18,40,14,50,3.49,1.0,3.2,101.65,3.172,101.6805,972.32,9.3,88.39,6.45
ROUTE_00117,SCH_002,National School B,BUS_006,DRV_049,2024-07-20,2024,7,20,5,1,summer,7,30,1,16,227.128,50,3.12,14.195,Zone_C,100.0,residential,4.56,congested,clear,29.4,21,25,10,50,4.91,1.0,3.12,101.7,3.1964,101.7211,1999.06,6.82,124.94,8.8
ROUTE_00118,SCH_001,International School A,BUS_011,DRV_042,2024-11-14,2024,11,14,3,0,monsoon,7,33,1,13,218.278,50,3.85,16.791,Zone_D,100.0,main_road,3.55,heavy,cloudy,32.8,6,28,12,50,4.79,1.0,3.15,101.68,3.1817,101.6817,1154.81,11.34,88.83,5.29
ROUTE_00119,SCH_003,Private School C,BUS_016,DRV_029,2024-11-16,2024,11,16,5,1,monsoon,6,29,1,12,122.0,50,4.17,10.167,Zone_E,100.0,highway,4.83,heavy,clear,27.1,16,58,8,50,4.75,1.0,3.2,101.65,3.1803,101.7199,336.25,21.77,28.02,2.76
ROUTE_00120,SCH_002,National School B,BUS_024,DRV_036,2024-04-03,2024,4,3,2,0,spring,6,33,1,9,134.916,50,5.56,14.991,Zone_A,100.0,local_road,3.34,free_flow,clear,26.5,20,50,7,50,4.08,1.0,3.12,101.7,3.174,101.6995,389.27,20.8,43.25,2.89
ROUTE_00121,SCH_002,National School B,BUS_022,DRV_030,2024-06-25,2024,6,25,1,0,summer,6,52,1,11,121.341,50,4.55,11.031,Zone_B,100.0,highway,3.12,moderate,clear,30.5,16,35,12,50,3.51,1.0,3.12,101.7,3.1995,101.7059,265.08,27.47,24.1,2.18
ROUTE_00122,SCH_003,Private School C,BUS_024,DRV_047,2024-12-21,2024,12,21,5,1,winter,7,18,1,16,181.689,50,3.12,11.356,Zone_C,100.0,residential,3.03,moderate,clear,25.6,8,42,6,50,3.92,1.0,3.2,101.65,3.1956,101.7107,1091.9,9.98,68.24,6.01
ROUTE_00123,SCH_002,National School B,BUS_013,DRV_035,2024-05-12,2024,5,12,6,1,spring,6,21,1,15,208.092,50,3.33,13.873,Zone_D,100.0,highway,4.52,congested,clear,25.4,6,47,0,50,3.83,1.0,3.12,101.7,3.1656,101.6891,646.31,19.32,43.09,3.11
ROUTE_00124,SCH_001,International School A,BUS_010,DRV_002,2024-10-08,2024,10,8,1,0,monsoon,6,46,1,9,88.933,50,5.56,9.881,Zone_E,100.0,local_road,4.58,moderate,light_rain,26.0,15,25,5,50,4.01,1.0,3.15,101.68,3.1589,101.6889,482.8,11.05,53.64,5.43
ROUTE_00125,SCH_002,National School B,BUS_021,DRV_007,2024-12-17,2024,12,17,1,0,winter,7,37,1,5,45.15,39,7.8,9.03,Zone_A,100.0,main_road,4.64,light,cloudy,24.8,1,34,14,50,2.92,0.78,3.12,101.7,3.1682,101.7329,145.89,18.57,29.18,3.23
ROUTE_00126,SCH_001,International School A,BUS_014,DRV_008,2024-02-11,2024,2,11,6,1,winter,6,17,1,10,172.198,50,5.0,17.22,Zone_B,100.0,highway,3.44,moderate,cloudy,22.1,3,42,2,50,4.37,1.0,3.15,101.68,3.1889,101.7045,374.82,27.57,37.48,2.18
ROUTE_00127,SCH_001,International School A,BUS_001,DRV_018,2024-10-01,2024,10,1,1,0,monsoon,7,5,1,19,219.89,50,2.63,11.573,Zone_C,100.0,local_road,4.24,free_flow,fog,28.1,3,48,5,50,2.13,1.0,3.15,101.68,3.1941,101.7025,1285.59,10.26,67.66,5.85
ROUTE_00128,SCH_003,Private School C,BUS_018,DRV_014,2024-08-03,2024,8,3,5,1,summer,7,16,1,6,92.002,44,7.33,15.334,Zone_D,100.0,residential,3.37,light,clear,33.6,16,53,1,50,2.76,0.88,3.2,101.65,3.2004,101.7015,356.13,15.5,59.35,3.87
ROUTE_00129,SCH_003,Private School C,BUS_013,DRV_028,2024-05-16,2024,5,16,3,0,spring,6,55,1,14,184.576,50,3.57,13.184,Zone_E,100.0,residential,3.65,free_flow,clear,29.3,3,30,6,50,3.73,1.0,3.2,101.65,3.1988,101.7101,739.65,14.97,52.83,4.01
ROUTE_00130,SCH_003,Private School C,BUS_001,DRV_001,2024-03-03,2024,3,3,6,1,spring,6,44,1,13,174.364,50,3.85,13.413,Zone_A,100.0,local_road,4.41,heavy,cloudy,29.6,8,25,2,50,2.07,1.0,3.2,101.65,3.1452,101.6896,968.56,10.8,74.5,5.55
ROUTE_00131,SCH_002,National School B,BUS_028,DRV_046,2024-02-01,2024,2,1,3,0,winter,5,41,0,14,169.379,50,3.57,12.098,Zone_B,100.0,residential,4.99,free_flow,heavy_rain,24.3,9,45,8,50,2.73,1.0,3.12,101.7,3.1474,101.7125,878.27,11.57,62.73,5.19
ROUTE_00132,SCH_003,Private School C,BUS_009,DRV_046,2024-02-21,2024,2,21,2,0,winter,6,40,1,11,128.761,50,4.55,11.706,Zone_C,100.0,main_road,4.96,moderate,cloudy,25.6,21,46,1,50,2.88,1.0,3.2,101.65,3.1918,101.7315,459.51,16.81,41.77,3.57
ROUTE_00133,SCH_003,Private School C,BUS_001,DRV_036,2024-03-08,2024,3,8,4,0,spring,6,15,1,9,117.184,50,5.56,13.02,Zone_D,100.0,local_road,4.87,moderate,clear,24.7,9,27,10,50,3.61,1.0,3.2,101.65,3.1637,101.6963,565.95,12.42,62.88,4.83
ROUTE_00134,SCH_002,National School B,BUS_007,DRV_039,2024-09-21,2024,9,21,5,1,monsoon,6,12,1,12,142.904,50,4.17,11.909,Zone_E,100.0,local_road,4.62,moderate,cloudy,28.7,10,61,4,50,4.18,1.0,3.12,101.7,3.1671,101.6997,679.82,12.61,56.65,4.76
ROUTE_00135,SCH_003,Private School C,BUS_015,DRV_016,2024-07-19,2024,7,19,4,0,summer,5,59,0,10,155.669,50,5.0,15.567,Zone_A,100.0,local_road,3.99,moderate,clear,29.8,17,55,12,50,3.5,1.0,3.2,101.65,3.1467,101.6988,567.11,16.47,56.71,3.64
ROUTE_00136,SCH_002,National School B,BUS_010,DRV_044,2024-02-12,2024,2,12,0,0,winter,6,34,1,19,238.047,50,2.63,12.529,Zone_B,100.0,local_road,4.18,free_flow,light_rain,29.3,16,29,11,50,3.13,1.0,3.12,101.7,3.1825,101.7047,974.45,14.66,51.29,4.09
ROUTE_00137,SCH_002,National School B,BUS_017,DRV_027,2024-01-16,2024,1,16,1,0,winter,5,7,0,18,239.86,50,2.78,13.326,Zone_C,100.0,local_road,4.18,free_flow,cloudy,29.0,22,46,12,50,3.41,1.0,3.12,101.7,3.1941,101.7175,809.01,17.79,44.94,3.37
ROUTE_00138,SCH_001,International School A,BUS_018,DRV_020,2024-01-05,2024,1,5,4,0,winter,6,9,1,12,153.166,50,4.17,12.764,Zone_D,100.0,local_road,4.04,heavy,clear,26.4,10,43,13,50,3.88,1.0,3.15,101.68,3.1814,101.6773,1168.67,7.86,97.39,7.63
ROUTE_00139,SCH_001,International School A,BUS_008,DRV_027,2024-06-11,2024,6,11,1,0,summer,7,6,1,11,127.509,50,4.55,11.592,Zone_E,100.0,main_road,3.48,heavy,clear,33.0,20,31,7,50,3.64,1.0,3.15,101.68,3.1611,101.6791,509.63,15.01,46.33,4.0
ROUTE_00140,SCH_003,Private School C,BUS_012,DRV_032,2024-11-03,2024,11,3,6,1,monsoon,6,30,1,9,102.048,50,5.56,11.339,Zone_A,100.0,local_road,3.38,heavy,light_rain,28.3,17,43,8,50,3.75,1.0,3.2,101.65,3.1892,101.6838,705.8,8.68,78.42,6.92
ROUTE_00141,SCH_002,National School B,BUS_011,DRV_033,2024-11-11,2024,11,11,0,0,monsoon,5,47,0,10,106.721,50,5.0,10.672,Zone_B,100.0,highway,2.51,free_flow,cloudy,31.3,18,47,2,50,4.8,1.0,3.12,101.7,3.1664,101.6822,147.76,43.33,14.78,1.38
ROUTE_00142,SCH_001,International School A,BUS_003,DRV_018,2024-11-29,2024,11,29,4,0,monsoon,6,14,1,16,173.789,50,3.12,10.862,Zone_C,100.0,main_road,3.93,congested,clear,27.6,10,59,7,50,2.29,1.0,3.15,101.68,3.1419,101.7266,1241.91,8.4,77.62,7.15
ROUTE_00143,SCH_001,International School A,BUS_014,DRV_042,2024-06-29,2024,6,29,5,1,summer,6,56,1,15,219.842,50,3.33,14.656,Zone_D,100.0,main_road,4.03,moderate,cloudy,37.7,2,30,1,50,4.87,1.0,3.15,101.68,3.174,101.7011,681.94,19.34,45.46,3.1
ROUTE_00144,SCH_001,International School A,BUS_026,DRV_047,2024-03-02,2024,3,2,5,1,spring,7,31,1,5,63.234,33,6.6,12.647,Zone_E,100.0,residential,3.88,heavy,clear,28.9,23,56,2,50,4.99,0.66,3.15,101.68,3.1268,101.7103,399.32,9.5,79.86,6.31
ROUTE_00145,SCH_001,International School A,BUS_024,DRV_041,2024-06-28,2024,6,28,4,0,summer,7,28,1,17,186.338,50,2.94,10.961,Zone_A,100.0,local_road,4.83,moderate,fog,31.6,10,38,13,50,3.89,1.0,3.15,101.68,3.1524,101.7125,1128.07,9.91,66.36,6.05
ROUTE_00146,SCH_003,Private School C,BUS_013,DRV_020,2024-10-07,2024,10,7,0,0,monsoon,6,1,1,15,190.852,50,3.33,12.723,Zone_B,100.0,local_road,4.53,heavy,light_rain,28.0,13,60,3,50,3.77,1.0,3.2,101.65,3.2224,101.7129,1525.66,7.51,101.71,7.99
ROUTE_00147,SCH_001,International School A,BUS_005,DRV_012,2024-02-05,2024,2,5,0,0,winter,6,21,1,16,201.138,50,3.12,12.571,Zone_C,100.0,main_road,4.84,heavy,clear,30.0,6,59,13,50,4.34,1.0,3.15,101.68,3.1509,101.7147,1139.03,10.6,71.19,5.66
ROUTE_00148,SCH_003,Private School C,BUS_005,DRV_038,2024-08-13,2024,8,13,1,0,summer,5,56,0,13,140.073,50,3.85,10.775,Zone_D,100.0,highway,3.32,light,clear,32.5,6,28,6,50,2.19,1.0,3.2,101.65,3.1888,101.7296,220.39,38.14,16.95,1.57
ROUTE_00149,SCH_002,National School B,BUS_024,DRV_047,2024-07-18,2024,7,18,3,0,summer,6,10,1,6,66.28,50,8.33,11.047,Zone_E,100.0,main_road,3.65,congested,clear,37.0,21,57,2,50,4.02,1.0,3.12,101.7,3.1567,101.6873,335.26,11.86,55.88,5.06
ROUTE_00150,SCH_003,Private School C,BUS_030,DRV_035,2024-11-27,2024,11,27,2,0,monsoon,7,58,1,12,176.159,50,4.17,14.68,Zone_A,100.0,local_road,4.61,light,light_rain,30.6,15,45,2,50,4.52,1.0,3.2,101.65,3.1591,101.712,696.67,15.17,58.06,3.95
ROUTE_00151,SCH_001,International School A,BUS_018,DRV_008,2024-06-15,2024,6,15,5,1,summer,5,29,0,14,175.205,50,3.57,12.515,Zone_B,100.0,local_road,4.44,light,fog,29.1,18,42,12,50,4.62,1.0,3.15,101.68,3.202,101.6988,624.36,16.84,44.6,3.56
ROUTE_00152,SCH_002,National School B,BUS_015,DRV_009,2024-10-29,2024,10,29,1,0,monsoon,5,54,0,14,157.085,50,3.57,11.22,Zone_C,100.0,main_road,2.72,free_flow,fog,29.2,14,62,12,50,3.06,1.0,3.12,101.7,3.1753,101.6905,504.51,18.68,36.04,3.21
ROUTE_00153,SCH_002,National School B,BUS_015,DRV_044,2024-06-26,2024,6,26,2,0,summer,5,40,0,17,275.743,50,2.94,16.22,Zone_D,100.0,residential,4.18,free_flow,clear,37.2,22,55,6,50,3.52,1.0,3.12,101.7,3.1858,101.7147,860.48,19.23,50.62,3.12
ROUTE_00154,SCH_003,Private School C,BUS_009,DRV_009,2024-03-20,2024,3,20,2,0,spring,6,14,1,19,271.084,50,2.63,14.268,Zone_E,100.0,main_road,2.87,moderate,light_rain,24.3,3,54,3,50,3.66,1.0,3.2,101.65,3.192,101.6894,1075.35,15.13,56.6,3.97
ROUTE_00155,SCH_002,National School B,BUS_017,DRV_031,2024-03-11,2024,3,11,0,0,spring,7,19,1,5,52.553,46,9.2,10.511,Zone_A,100.0,main_road,2.57,light,heavy_rain,24.1,9,37,7,50,2.83,0.92,3.12,101.7,3.1851,101.6846,192.45,16.38,38.49,3.66
ROUTE_00156,SCH_003,Private School C,BUS_006,DRV_043,2024-12-24,2024,12,24,1,0,winter,7,16,1,12,147.961,50,4.17,12.33,Zone_B,100.0,local_road,3.47,light,clear,28.4,2,33,6,50,4.02,1.0,3.2,101.65,3.1477,101.7028,646.47,13.73,53.87,4.37
ROUTE_00157,SCH_002,National School B,BUS_028,DRV_026,2024-03-27,2024,3,27,2,0,spring,5,52,0,17,232.16,50,2.94,13.656,Zone_C,100.0,main_road,4.52,free_flow,clear,25.7,16,55,6,50,3.91,1.0,3.12,101.7,3.1658,101.6925,421.06,33.08,24.77,1.81
ROUTE_00158,SCH_003,Private School C,BUS_009,DRV_017,2024-04-16,2024,4,16,1,0,spring,6,57,1,18,231.253,50,2.78,12.847,Zone_D,100.0,local_road,2.97,light,clear,30.7,11,54,4,50,4.31,1.0,3.2,101.65,3.195,101.6867,834.74,16.62,46.37,3.61
ROUTE_00159,SCH_001,International School A,BUS_004,DRV_011,2024-04-09,2024,4,9,1,0,spring,7,23,1,12,180.745,50,4.17,15.062,Zone_E,100.0,main_road,2.71,moderate,clear,28.6,2,28,3,50,3.88,1.0,3.15,101.68,3.1678,101.7195,584.1,18.57,48.67,3.23
ROUTE_00160,SCH_003,Private School C,BUS_010,DRV_028,2024-03-20,2024,3,20,2,0,spring,7,26,1,9,110.093,50,5.56,12.233,Zone_A,100.0,main_road,3.3,moderate,cloudy,28.8,9,32,8,50,2.7,1.0,3.2,101.65,3.1842,101.697,350.63,18.84,38.96,3.18
ROUTE_00161,SCH_003,Private School C,BUS_019,DRV_040,2024-05-31,2024,5,31,4,0,spring,6,40,1,13,212.796,50,3.85,16.369,Zone_B,100.0,main_road,3.65,heavy,clear,26.7,6,54,12,50,4.35,1.0,3.2,101.65,3.1621,101.7091,944.21,13.52,72.63,4.44
ROUTE_00162,SCH_001,International School A,BUS_006,DRV_031,2024-02-26,2024,2,26,0,0,winter,6,30,1,14,188.078,50,3.57,13.434,Zone_C,100.0,main_road,4.87,moderate,clear,28.3,1,35,6,50,3.25,1.0,3.15,101.68,3.1688,101.6812,765.25,14.75,54.66,4.07
ROUTE_00163,SCH_003,Private School C,BUS_015,DRV_029,2024-01-19,2024,1,19,4,0,winter,5,58,0,8,99.527,50,6.25,12.441,Zone_D,100.0,main_road,2.79,light,light_rain,27.0,5,41,7,50,4.35,1.0,3.2,101.65,3.1987,101.7091,310.88,19.21,38.86,3.12
ROUTE_00164,SCH_003,Private School C,BUS_029,DRV_030,2024-02-11,2024,2,11,6,1,winter,6,21,1,13,134.802,50,3.85,10.369,Zone_E,100.0,local_road,4.55,light,fog,29.9,4,38,10,50,3.75,1.0,3.2,101.65,3.2034,101.6961,720.44,11.23,55.42,5.34
ROUTE_00165,SCH_002,National School B,BUS_027,DRV_009,2024-06-10,2024,6,10,0,0,summer,5,10,0,5,52.634,31,6.2,10.527,Zone_A,100.0,main_road,3.65,heavy,clear,34.9,15,56,7,50,2.47,0.62,3.12,101.7,3.1986,101.6917,188.53,16.75,37.71,3.58
ROUTE_00166,SCH_003,Private School C,BUS_028,DRV_013,2024-03-23,2024,3,23,5,1,spring,6,41,1,13,170.398,50,3.85,13.108,Zone_B,100.0,highway,4.68,heavy,clear,32.9,7,34,3,50,4.81,1.0,3.2,101.65,3.1852,101.7034,401.2,25.48,30.86,2.35
ROUTE_00167,SCH_002,National School B,BUS_025,DRV_050,2024-09-18,2024,9,18,2,0,monsoon,6,12,1,19,224.42,50,2.63,11.812,Zone_C,100.0,highway,2.62,moderate,light_rain,29.3,3,26,5,50,4.51,1.0,3.12,101.7,3.1868,101.7049,722.75,18.63,38.04,3.22
ROUTE_00168,SCH_001,International School A,BUS_005,DRV_007,2024-02-04,2024,2,4,6,1,winter,6,54,1,9,99.922,50,5.56,11.102,Zone_D,100.0,highway,4.73,heavy,clear,24.9,11,40,14,50,4.04,1.0,3.15,101.68,3.2144,101.6591,291.3,20.58,32.37,2.92
ROUTE_00169,SCH_002,National School B,BUS_030,DRV_017,2024-08-07,2024,8,7,2,0,summer,6,56,1,9,141.314,50,5.56,15.702,Zone_E,100.0,main_road,4.04,light,clear,36.0,18,31,2,50,3.46,1.0,3.12,101.7,3.1836,101.7101,304.69,27.83,33.85,2.16
ROUTE_00170,SCH_002,National School B,BUS_021,DRV_043,2024-11-14,2024,11,14,3,0,monsoon,5,0,0,7,92.354,49,7.0,13.193,Zone_A,100.0,residential,4.39,light,clear,24.2,1,62,1,50,3.4,0.98,3.12,101.7,3.1678,101.6932,387.48,14.3,55.35,4.2
ROUTE_00171,SCH_001,International School A,BUS_004,DRV_030,2024-05-02,2024,5,2,3,0,spring,5,54,0,14,165.451,50,3.57,11.818,Zone_B,100.0,highway,3.83,free_flow,cloudy,29.0,21,57,13,50,4.49,1.0,3.15,101.68,3.2124,101.69,213.13,46.58,15.22,1.29
ROUTE_00172,SCH_002,National School B,BUS_029,DRV_010,2024-06-20,2024,6,20,3,0,summer,6,20,1,5,58.823,33,6.6,11.765,Zone_C,100.0,local_road,3.27,moderate,light_rain,37.8,1,44,12,50,4.85,0.66,3.12,101.7,3.1387,101.6936,403.79,8.74,80.76,6.86
ROUTE_00173,SCH_001,International School A,BUS_006,DRV_018,2024-06-20,2024,6,20,3,0,summer,7,44,1,18,222.498,50,2.78,12.361,Zone_D,100.0,residential,4.88,heavy,clear,36.7,5,64,11,50,4.45,1.0,3.15,101.68,3.1508,101.7392,2077.38,6.43,115.41,9.34
ROUTE_00174,SCH_003,Private School C,BUS_012,DRV_041,2024-09-15,2024,9,15,6,1,monsoon,7,55,1,13,148.06,50,3.85,11.389,Zone_E,100.0,local_road,3.65,heavy,light_rain,32.9,5,32,3,50,4.12,1.0,3.2,101.65,3.1933,101.6846,1157.08,7.68,89.01,7.81
ROUTE_00175,SCH_003,Private School C,BUS_026,DRV_023,2024-12-20,2024,12,20,4,0,winter,6,21,1,5,43.892,31,6.2,8.778,Zone_A,100.0,local_road,4.96,moderate,clear,22.2,24,61,3,50,2.69,0.62,3.2,101.65,3.1613,101.6549,209.51,12.57,41.9,4.77
ROUTE_00176,SCH_002,National School B,BUS_007,DRV_048,2024-11-19,2024,11,19,1,0,monsoon,7,41,1,10,146.248,50,5.0,14.625,Zone_B,100.0,main_road,4.89,moderate,clear,28.6,10,47,8,50,3.07,1.0,3.12,101.7,3.1652,101.7119,504.33,17.4,50.43,3.45
